name_x,nationality,team,maps,rounds,KD-diff,KD,rating,event,event_ID,Full name,Player ID,Full link,name_y,Kills,Deaths,Kill / Death,Kill / Round,Rounds with kills,Kill - Death difference,Total opening kills,Total opening deaths,Opening kill ratio,Opening kill rating,Team win percent after first kill,First kill in won rounds,0 kill rounds,1 kill rounds,2 kill rounds,3 kill rounds,4 kill rounds,5 kill rounds,Rifle kills,Sniper kills,SMG kills,Pistol kills,Grenade,Other,Event link
autimatic,United States,Cloud9,7,172,27,1.26,1.19,IEM Katowice 2019,3883,Timothy 'autimatic' Ta,8735,https://www.hltv.org/player/8735/autimatic,autimatic,132.0,105.0,1.26,0.77,84.0,27.0,23.0,16.0,1.44,1.18,78.3%,21.2%,88.0,47.0,28.0,7.0,2.0,0.0,28.0,75.0,8.0,19.0,2.0,0.0,https://www.hltv.org/stats/players/individual/8735/autimatic?event=3883
nex,Germany,BIG,5,133,17,1.2,1.17,IEM Katowice 2019,3883,Nemanja 'nexa' IsakoviÄ‡,9618,https://www.hltv.org/player/9618/nexa,nex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.hltv.org/stats/players/individual/9618/nex?event=3883
NiKo,Bosnia and Herzegovina,FaZe,10,267,23,1.13,1.15,IEM Katowice 2019,3883,Nikola 'NiKo' KovaÄ,3741,https://www.hltv.org/player/3741/niko,NiKo,195.0,172.0,1.13,0.73,137.0,23.0,37.0,31.0,1.19,1.17,59.5%,16.3%,130.0,89.0,39.0,8.0,1.0,0.0,118.0,39.0,5.0,32.0,2.0,0.0,https://www.hltv.org/stats/players/individual/3741/NiKo?event=3883
REZ,Sweden,Ninjas in Pyjamas,10,250,24,1.15,1.14,IEM Katowice 2019,3883,Fredrik 'REZ' Sterner,9278,https://www.hltv.org/player/9278/rez,REZ,188.0,164.0,1.15,0.75,119.0,24.0,32.0,35.0,0.91,1.07,75.0%,19.8%,131.0,66.0,39.0,12.0,2.0,0.0,139.0,8.0,6.0,37.0,0.0,0.0,https://www.hltv.org/stats/players/individual/9278/REZ?event=3883
apEX,France,Vitality,9,250,16,1.09,1.14,IEM Katowice 2019,3883,Dan 'apEX' Madesclaire,7322,https://www.hltv.org/player/7322/apex,apEX,191.0,175.0,1.09,0.76,125.0,16.0,28.0,26.0,1.08,1.05,71.4%,17.1%,125.0,76.0,34.0,13.0,2.0,0.0,147.0,5.0,8.0,30.0,1.0,0.0,https://www.hltv.org/stats/players/individual/7322/apEX?event=3883
ZywOo,France,Vitality,9,250,16,1.09,1.14,IEM Katowice 2019,3883,Mathieu 'ZywOo' Herbaut,11893,https://www.hltv.org/player/11893/zywoo,ZywOo,185.0,169.0,1.09,0.74,129.0,16.0,42.0,33.0,1.27,1.29,57.1%,20.5%,121.0,85.0,33.0,10.0,1.0,0.0,47.0,84.0,15.0,35.0,4.0,0.0,https://www.hltv.org/stats/players/individual/11893/ZywOo?event=3883
Jame,Russia,AVANGAR,7,186,21,1.2,1.13,IEM Katowice 2019,3883,Dzhami 'Jame' Ali,13776,https://www.hltv.org/player/13776/jame,Jame,128.0,107.0,1.2,0.69,92.0,21.0,23.0,17.0,1.35,1.13,60.9%,17.5%,94.0,62.0,24.0,6.0,0.0,0.0,19.0,77.0,3.0,24.0,1.0,4.0,https://www.hltv.org/stats/players/individual/13776/Jame?event=3883
electroNic,Russia,Natus Vincere,11,305,21,1.11,1.13,IEM Katowice 2019,3883,Denis 'electroNic' Sharipov,8918,https://www.hltv.org/player/8918/electronic,electroNic,207.0,186.0,1.11,0.68,148.0,21.0,33.0,24.0,1.38,1.08,72.7%,14.0%,157.0,103.0,32.0,12.0,1.0,0.0,149.0,5.0,15.0,36.0,2.0,0.0,https://www.hltv.org/stats/players/individual/8918/electroNic?event=3883
Twistzz,Canada,Liquid,6,174,18,1.17,1.13,IEM Katowice 2019,3883,Russel 'Twistzz' Van Dulken,10394,https://www.hltv.org/player/10394/twistzz,Twistzz,122.0,104.0,1.17,0.7,76.0,18.0,11.0,13.0,0.85,0.86,72.7%,8.8%,98.0,44.0,20.0,10.0,2.0,0.0,93.0,1.0,2.0,24.0,2.0,0.0,https://www.hltv.org/stats/players/individual/10394/Twistzz?event=3883
jks,Australia,Renegades,10,264,26,1.16,1.11,IEM Katowice 2019,3883,Justin 'jks' Savage,4679,https://www.hltv.org/player/4679/jks,jks,192.0,166.0,1.16,0.73,124.0,26.0,20.0,12.0,1.67,0.97,55.0%,8.9%,140.0,74.0,36.0,10.0,4.0,0.0,142.0,3.0,9.0,35.0,3.0,0.0,https://www.hltv.org/stats/players/individual/4679/jks?event=3883
woxic,Turkey,HellRaisers,5,121,1,1.01,1.09,IEM Katowice 2019,3883,Ã–zgÃ¼r 'woxic' Eker,8574,https://www.hltv.org/player/8574/woxic,woxic,89.0,88.0,1.01,0.74,57.0,1.0,17.0,11.0,1.55,1.22,47.1%,17.8%,64.0,32.0,19.0,5.0,1.0,0.0,24.0,45.0,1.0,18.0,1.0,0.0,https://www.hltv.org/stats/players/individual/8574/woxic?event=3883
nitr0,United States,Liquid,6,174,10,1.1,1.08,IEM Katowice 2019,3883,Nick 'nitr0' Cannella,7687,https://www.hltv.org/player/7687/nitr0,nitr0,115.0,105.0,1.1,0.66,73.0,10.0,16.0,22.0,0.73,0.92,81.2%,14.3%,101.0,46.0,17.0,6.0,3.0,1.0,61.0,26.0,8.0,18.0,2.0,0.0,https://www.hltv.org/stats/players/individual/7687/nitr0?event=3883
EliGE,United States,Liquid,6,174,0,1.0,1.07,IEM Katowice 2019,3883,Jonathan 'EliGE' Jablonowski,8738,https://www.hltv.org/player/8738/elige,EliGE,122.0,122.0,1.0,0.7,84.0,0.0,15.0,23.0,0.65,0.88,86.7%,14.3%,90.0,54.0,23.0,6.0,1.0,0.0,92.0,3.0,8.0,18.0,1.0,0.0,https://www.hltv.org/stats/players/individual/8738/EliGE?event=3883
xseveN,Finland,ENCE,16,435,0,1.0,1.06,IEM Katowice 2019,3883,Sami 'xseveN' Laasanen,7248,https://www.hltv.org/player/7248/xseven,xseveN,285.0,285.0,1.0,0.66,190.0,0.0,48.0,37.0,1.3,1.08,70.8%,15.9%,245.0,123.0,44.0,18.0,5.0,0.0,194.0,12.0,31.0,43.0,5.0,0.0,https://www.hltv.org/stats/players/individual/7248/xseveN?event=3883
Ethan,United States,NRG,4,135,-1,0.99,1.06,IEM Katowice 2019,3883,Ethan 'Ethan' Arnold,10671,https://www.hltv.org/player/10671/ethan,Ethan,97.0,98.0,0.99,0.72,68.0,-1.0,14.0,12.0,1.17,1.04,64.3%,14.5%,67.0,46.0,16.0,5.0,1.0,0.0,74.0,1.0,3.0,18.0,1.0,0.0,https://www.hltv.org/stats/players/individual/10671/Ethan?event=3883
Lekr0,Sweden,Ninjas in Pyjamas,10,250,3,1.02,1.06,IEM Katowice 2019,3883,Jonas 'Lekr0' Olofsson,9261,https://www.hltv.org/player/9261/lekr0,Lekr0,167.0,164.0,1.02,0.67,113.0,3.0,24.0,24.0,1.0,0.99,58.3%,11.6%,137.0,67.0,39.0,6.0,1.0,0.0,99.0,25.0,17.0,23.0,0.0,3.0,https://www.hltv.org/stats/players/individual/9261/Lekr0?event=3883
Edward,Ukraine,Natus Vincere,11,305,20,1.11,1.06,IEM Katowice 2019,3883,Ioann 'Edward' Sukhariev,483,https://www.hltv.org/player/483/edward,Edward,208.0,188.0,1.11,0.68,147.0,20.0,30.0,25.0,1.2,1.02,83.3%,14.5%,158.0,100.0,36.0,9.0,1.0,1.0,168.0,0.0,10.0,27.0,4.0,0.0,https://www.hltv.org/stats/players/individual/483/Edward?event=3883
gla1ve,Denmark,Astralis,11,265,9,1.06,1.05,IEM Katowice 2019,3883,Lukas 'gla1ve' Rossander,7412,https://www.hltv.org/player/7412/gla1ve,gla1ve,165.0,156.0,1.06,0.62,115.0,9.0,26.0,30.0,0.87,0.97,80.8%,11.9%,150.0,76.0,29.0,9.0,1.0,0.0,119.0,2.0,17.0,21.0,6.0,0.0,https://www.hltv.org/stats/players/individual/7412/gla1ve?event=3883
jkaem,Norway,Renegades,10,264,-2,0.99,1.05,IEM Katowice 2019,3883,Joakim 'jkaem' Myrbostad,8248,https://www.hltv.org/player/8248/jkaem,jkaem,172.0,174.0,0.99,0.65,110.0,-2.0,34.0,34.0,1.0,1.1,82.4%,22.8%,154.0,61.0,37.0,11.0,1.0,0.0,136.0,1.0,3.0,30.0,0.0,2.0,https://www.hltv.org/stats/players/individual/8248/jkaem?event=3883
rain,Norway,FaZe,10,267,-8,0.96,1.05,IEM Katowice 2019,3883,HÃ¥vard 'rain' Nygaard,8183,https://www.hltv.org/player/8183/rain,rain,176.0,184.0,0.96,0.66,120.0,-8.0,33.0,37.0,0.89,1.05,81.8%,20.0%,147.0,79.0,28.0,11.0,2.0,0.0,149.0,1.0,2.0,24.0,0.0,0.0,https://www.hltv.org/stats/players/individual/8183/rain?event=3883
f0rest,Sweden,Ninjas in Pyjamas,10,250,13,1.08,1.05,IEM Katowice 2019,3883,Patrik 'f0rest' Lindberg,29,https://www.hltv.org/player/29/f0rest,f0rest,175.0,162.0,1.08,0.7,120.0,13.0,21.0,15.0,1.4,0.99,76.2%,13.2%,130.0,77.0,34.0,6.0,3.0,0.0,133.0,15.0,1.0,25.0,1.0,0.0,https://www.hltv.org/stats/players/individual/29/f0rest?event=3883
kioShiMa,France,Cloud9,7,172,5,1.05,1.04,IEM Katowice 2019,3883,Fabien 'kioShiMa' Fiey,4959,https://www.hltv.org/player/4959/kioshima,kioShiMa,109.0,104.0,1.05,0.63,78.0,5.0,17.0,13.0,1.31,1.03,82.4%,16.5%,94.0,54.0,20.0,2.0,1.0,1.0,79.0,1.0,3.0,20.0,6.0,0.0,https://www.hltv.org/stats/players/individual/4959/kioShiMa?event=3883
Stewie2K,United States,Liquid,6,174,-6,0.95,1.04,IEM Katowice 2019,3883,Jake 'Stewie2K' Yip,8797,https://www.hltv.org/player/8797/stewie2k,Stewie2K,116.0,122.0,0.95,0.67,76.0,-6.0,21.0,28.0,0.75,1.0,61.9%,14.3%,98.0,47.0,19.0,9.0,1.0,0.0,80.0,14.0,4.0,15.0,1.0,2.0,https://www.hltv.org/stats/players/individual/8797/Stewie2K?event=3883
GuardiaN,Slovakia,FaZe,10,267,19,1.12,1.03,IEM Katowice 2019,3883,Ladislav 'GuardiaN' KovÃ¡cs,2757,https://www.hltv.org/player/2757/guardian,GuardiaN,179.0,160.0,1.12,0.67,126.0,19.0,22.0,22.0,1.0,0.94,90.9%,14.8%,141.0,80.0,40.0,5.0,1.0,0.0,21.0,123.0,10.0,25.0,0.0,0.0,https://www.hltv.org/stats/players/individual/2757/GuardiaN?event=3883
Qikert,Kazakhstan,AVANGAR,7,186,-11,0.92,1.03,IEM Katowice 2019,3883,Alexey 'Qikert' Golubev,13239,https://www.hltv.org/player/13239/qikert,Qikert,124.0,135.0,0.92,0.67,84.0,-11.0,25.0,17.0,1.47,1.19,60.0%,18.8%,102.0,52.0,25.0,6.0,1.0,0.0,92.0,3.0,11.0,17.0,1.0,0.0,https://www.hltv.org/stats/players/individual/13239/Qikert?event=3883
AdreN,Kazakhstan,FaZe,10,267,12,1.08,1.02,IEM Katowice 2019,3883,Dauren 'AdreN' Kystaubayev,334,https://www.hltv.org/player/334/adren,AdreN,169.0,157.0,1.08,0.63,121.0,12.0,19.0,19.0,1.0,0.9,78.9%,11.1%,146.0,83.0,31.0,4.0,3.0,0.0,116.0,1.0,15.0,33.0,4.0,0.0,https://www.hltv.org/stats/players/individual/334/AdreN?event=3883
allu,Finland,ENCE,16,435,9,1.03,1.01,IEM Katowice 2019,3883,Aleksi 'allu' Jalli,695,https://www.hltv.org/player/695/allu,allu,287.0,278.0,1.03,0.66,193.0,9.0,50.0,30.0,1.67,1.13,72.0%,16.8%,242.0,121.0,54.0,14.0,4.0,0.0,44.0,183.0,14.0,42.0,3.0,2.0,https://www.hltv.org/stats/players/individual/695/allu?event=3883
tabseN,Germany,BIG,5,133,-10,0.9,1.01,IEM Katowice 2019,3883,Johannes 'tabseN' Wodarz,5794,https://www.hltv.org/player/5794/tabsen,tabseN,87.0,97.0,0.9,0.65,59.0,-10.0,19.0,17.0,1.12,1.17,52.6%,15.6%,74.0,38.0,15.0,5.0,1.0,0.0,28.0,32.0,6.0,21.0,0.0,0.0,https://www.hltv.org/stats/players/individual/5794/tabseN?event=3883
Aerial,Finland,ENCE,16,435,-16,0.95,1.01,IEM Katowice 2019,3883,Jani 'Aerial' Jussila,4076,https://www.hltv.org/player/4076/aerial,Aerial,283.0,299.0,0.95,0.65,199.0,-16.0,49.0,47.0,1.04,1.05,71.4%,16.4%,236.0,136.0,46.0,13.0,4.0,0.0,222.0,0.0,13.0,46.0,3.0,0.0,https://www.hltv.org/stats/players/individual/4076/Aerial?event=3883
sergej,Finland,ENCE,16,435,-24,0.92,1.01,IEM Katowice 2019,3883,Jere 'sergej' Salo,11916,https://www.hltv.org/player/11916/sergej,sergej,277.0,301.0,0.92,0.64,203.0,-24.0,48.0,45.0,1.07,1.05,66.7%,15.0%,232.0,144.0,46.0,11.0,2.0,0.0,209.0,11.0,6.0,48.0,3.0,1.0,https://www.hltv.org/stats/players/individual/11916/sergej?event=3883
ShahZaM,United States,Complexity,7,204,-5,0.96,1.01,IEM Katowice 2019,3883,Shahzeb 'ShahZaM' Khan,7810,https://www.hltv.org/player/7810/shahzam,ShahZaM,131.0,136.0,0.96,0.64,94.0,-5.0,23.0,28.0,0.82,1.0,69.6%,16.5%,110.0,65.0,23.0,4.0,2.0,0.0,28.0,82.0,0.0,20.0,1.0,0.0,https://www.hltv.org/stats/players/individual/7810/ShahZaM?event=3883
FalleN,Brazil,MIBR,9,227,0,1.0,1.01,IEM Katowice 2019,3883,Gabriel 'FalleN' Toledo,2023,https://www.hltv.org/player/2023/fallen,FalleN,141.0,141.0,1.0,0.62,99.0,0.0,24.0,23.0,1.04,1.03,75.0%,15.0%,128.0,66.0,25.0,7.0,1.0,0.0,51.0,62.0,4.0,22.0,2.0,0.0,https://www.hltv.org/stats/players/individual/2023/FalleN?event=3883
NAF,Canada,Liquid,6,174,-4,0.96,1.0,IEM Katowice 2019,3883,Keith 'NAF' Markovic,8520,https://www.hltv.org/player/8520/naf,NAF,105.0,109.0,0.96,0.6,70.0,-4.0,6.0,18.0,0.33,0.67,83.3%,5.5%,104.0,44.0,20.0,4.0,1.0,1.0,67.0,22.0,2.0,15.0,0.0,0.0,https://www.hltv.org/stats/players/individual/8520/NAF?event=3883
ISSAA,Jordan,HellRaisers,5,121,-4,0.95,1.0,IEM Katowice 2019,3883,Issa 'ISSAA' Murad,10449,https://www.hltv.org/player/10449/issaa,ISSAA,78.0,82.0,0.95,0.64,54.0,-4.0,13.0,11.0,1.18,1.05,76.9%,22.2%,67.0,33.0,18.0,3.0,0.0,0.0,59.0,1.0,0.0,12.0,6.0,0.0,https://www.hltv.org/stats/players/individual/10449/ISSAA?event=3883
XANTARES,Turkey,BIG,5,133,-10,0.9,1.0,IEM Katowice 2019,3883,Ismailcan 'XANTARES' DÃ¶rtkardeÅŸ,7938,https://www.hltv.org/player/7938/xantares,XANTARES,95.0,105.0,0.9,0.71,59.0,-10.0,15.0,19.0,0.79,0.99,66.7%,15.6%,74.0,30.0,24.0,3.0,2.0,0.0,71.0,0.0,3.0,17.0,4.0,0.0,https://www.hltv.org/stats/players/individual/7938/XANTARES?event=3883
RUSH,United States,Cloud9,7,172,-7,0.94,0.98,IEM Katowice 2019,3883,William 'RUSH' Wierzba,7805,https://www.hltv.org/player/7805/rush,RUSH,110.0,117.0,0.94,0.64,67.0,-7.0,14.0,23.0,0.61,0.85,78.6%,12.9%,105.0,35.0,23.0,7.0,2.0,0.0,81.0,0.0,11.0,17.0,1.0,0.0,https://www.hltv.org/stats/players/individual/7805/RUSH?event=3883
Aleksib,Finland,ENCE,16,435,-20,0.93,0.98,IEM Katowice 2019,3883,Aleksi 'Aleksib' Virolainen,9816,https://www.hltv.org/player/9816/aleksib,Aleksib,279.0,299.0,0.93,0.64,193.0,-20.0,39.0,42.0,0.93,0.95,64.1%,11.7%,242.0,130.0,44.0,15.0,4.0,0.0,199.0,9.0,16.0,41.0,13.0,1.0,https://www.hltv.org/stats/players/individual/9816/Aleksib?event=3883
kennyS,France,G2,5,142,-8,0.92,0.97,IEM Katowice 2019,3883,Kenny 'kennyS' Schrub,7167,https://www.hltv.org/player/7167/kennys,kennyS,94.0,102.0,0.92,0.66,68.0,-8.0,17.0,14.0,1.21,1.1,76.5%,21.0%,74.0,46.0,18.0,4.0,0.0,0.0,14.0,60.0,3.0,16.0,2.0,0.0,https://www.hltv.org/stats/players/individual/7167/kennyS?event=3883
felps,Brazil,MIBR,9,227,-18,0.88,0.96,IEM Katowice 2019,3883,JoÃ£o 'felps' Vasconcellos,9219,https://www.hltv.org/player/9219/felps,felps,137.0,155.0,0.88,0.6,102.0,-18.0,24.0,27.0,0.89,1.0,66.7%,13.3%,125.0,73.0,23.0,6.0,0.0,0.0,108.0,1.0,11.0,16.0,1.0,0.0,https://www.hltv.org/stats/players/individual/9219/felps?event=3883
FugLy,United States,NRG,4,135,-15,0.84,0.96,IEM Katowice 2019,3883,Jacob 'FugLy' Medina,8522,https://www.hltv.org/player/8522/fugly,FugLy,79.0,94.0,0.84,0.59,55.0,-15.0,12.0,13.0,0.92,0.95,75.0%,14.5%,80.0,38.0,11.0,5.0,1.0,0.0,61.0,1.0,3.0,13.0,1.0,0.0,https://www.hltv.org/stats/players/individual/8522/FugLy?event=3883
tiziaN,Germany,BIG,5,133,-6,0.93,0.96,IEM Katowice 2019,3883,Tizian 'tiziaN' Feldbusch,5796,https://www.hltv.org/player/5796/tizian,tiziaN,84.0,90.0,0.93,0.63,54.0,-6.0,12.0,12.0,1.0,0.97,58.3%,10.9%,79.0,32.0,15.0,6.0,1.0,0.0,61.0,1.0,11.0,8.0,3.0,0.0,https://www.hltv.org/stats/players/individual/5796/tiziaN?event=3883
TACO,Brazil,MIBR,9,227,-10,0.93,0.95,IEM Katowice 2019,3883,Epitacio 'TACO' de Melo,9217,https://www.hltv.org/player/9217/taco,TACO,131.0,141.0,0.93,0.58,96.0,-10.0,16.0,23.0,0.7,0.85,87.5%,11.7%,131.0,70.0,19.0,5.0,2.0,0.0,82.0,11.0,18.0,18.0,2.0,0.0,https://www.hltv.org/stats/players/individual/9217/TACO?event=3883
buster,Kazakhstan,AVANGAR,7,186,-3,0.98,0.95,IEM Katowice 2019,3883,Timur 'buster' Tulepov,11942,https://www.hltv.org/player/11942/buster,buster,119.0,122.0,0.98,0.64,85.0,-3.0,14.0,17.0,0.82,0.89,85.7%,15.0%,101.0,56.0,24.0,5.0,0.0,0.0,70.0,17.0,0.0,31.0,1.0,0.0,https://www.hltv.org/stats/players/individual/11942/buster?event=3883
Lucky,France,G2,5,142,-3,0.97,0.95,IEM Katowice 2019,3883,Philip 'Lucky' Ewald,13843,https://www.hltv.org/player/13843/lucky,Lucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.hltv.org/stats/players/individual/13843/Lucky?event=3883
Rickeh,Australia,Complexity,7,204,-19,0.86,0.94,IEM Katowice 2019,3883,Ricardo 'Rickeh' Mulholland,8745,https://www.hltv.org/player/8745/rickeh,Rickeh,120.0,139.0,0.86,0.59,85.0,-19.0,22.0,21.0,1.05,1.03,50.0%,11.3%,119.0,57.0,23.0,3.0,2.0,0.0,86.0,7.0,3.0,22.0,0.0,3.0,https://www.hltv.org/stats/players/individual/8745/Rickeh?event=3883
Gratisfaction,New Zealand,Renegades,10,264,-13,0.93,0.94,IEM Katowice 2019,3883,Sean 'Gratisfaction' Kaiwai,9686,https://www.hltv.org/player/9686/gratisfaction,Gratisfaction,163.0,176.0,0.93,0.62,108.0,-13.0,23.0,39.0,0.59,0.86,82.6%,15.4%,156.0,73.0,19.0,13.0,2.0,1.0,39.0,89.0,4.0,31.0,0.0,0.0,https://www.hltv.org/stats/players/individual/9686/Gratisfaction?event=3883
Zeus,Ukraine,Natus Vincere,11,305,-21,0.89,0.94,IEM Katowice 2019,3883,Danylo 'Zeus' Teslenko,484,https://www.hltv.org/player/484/zeus,Zeus,172.0,193.0,0.89,0.56,120.0,-21.0,24.0,22.0,1.09,0.94,83.3%,11.6%,185.0,75.0,38.0,7.0,0.0,0.0,123.0,5.0,22.0,17.0,5.0,0.0,https://www.hltv.org/stats/players/individual/484/Zeus?event=3883
n0thing,United States,Complexity,7,204,-10,0.92,0.94,IEM Katowice 2019,3883,Jordan 'n0thing' Gilbert,203,https://www.hltv.org/player/203/n0thing,n0thing,123.0,133.0,0.92,0.6,91.0,-10.0,19.0,15.0,1.27,1.01,63.2%,12.4%,113.0,65.0,20.0,6.0,0.0,0.0,95.0,1.0,9.0,16.0,2.0,0.0,https://www.hltv.org/stats/players/individual/203/n0thing?event=3883
JACKZ,France,G2,5,142,-15,0.86,0.93,IEM Katowice 2019,3883,Audric 'JACKZ' Jug,284,https://www.hltv.org/player/284/jackz,JACKZ,94.0,109.0,0.86,0.66,66.0,-15.0,9.0,17.0,0.53,0.78,66.7%,9.7%,76.0,46.0,13.0,6.0,1.0,0.0,72.0,1.0,4.0,15.0,2.0,0.0,https://www.hltv.org/stats/players/individual/284/JACKZ?event=3883
dephh,United Kingdom,Complexity,7,204,-11,0.92,0.92,IEM Katowice 2019,3883,Rory 'dephh' Jackson,7873,https://www.hltv.org/player/203/n0thing,dephh,126.0,137.0,0.92,0.62,92.0,-11.0,14.0,18.0,0.78,0.86,71.4%,10.3%,112.0,63.0,24.0,5.0,0.0,0.0,86.0,10.0,11.0,17.0,2.0,0.0,https://www.hltv.org/stats/players/individual/7873/dephh?event=3883
RpK,France,Vitality,9,250,-19,0.88,0.92,IEM Katowice 2019,3883,CÃ©dric 'RpK' Guipouy,7169,https://www.hltv.org/player/7169/rpk,RpK,143.0,162.0,0.88,0.57,99.0,-19.0,15.0,16.0,0.94,0.86,66.7%,8.5%,151.0,63.0,28.0,8.0,0.0,0.0,117.0,0.0,1.0,23.0,2.0,0.0,https://www.hltv.org/stats/players/individual/7169/RpK?event=3883
CeRq,Bulgaria,NRG,4,135,-10,0.89,0.91,IEM Katowice 2019,3883,Tsvetelin 'CeRq' Dimitrov,11219,https://www.hltv.org/player/11219/cerq,CeRq,77.0,87.0,0.89,0.57,61.0,-10.0,20.0,14.0,1.43,1.23,50.0%,16.1%,74.0,48.0,10.0,3.0,0.0,0.0,24.0,38.0,2.0,13.0,0.0,0.0,https://www.hltv.org/stats/players/individual/11219/CeRq?event=3883
olofmeister,Sweden,FaZe,10,267,-14,0.91,0.91,IEM Katowice 2019,3883,Olof 'olofmeister' Kajbjer,885,https://www.hltv.org/player/885/olofmeister,olofmeister,150.0,164.0,0.91,0.56,108.0,-14.0,18.0,28.0,0.64,0.83,77.8%,10.4%,159.0,71.0,33.0,3.0,1.0,0.0,93.0,6.0,19.0,22.0,9.0,1.0,https://www.hltv.org/stats/players/individual/885/olofmeister?event=3883
gob b,Germany,BIG,5,133,-15,0.83,0.91,IEM Katowice 2019,3883,Fatih 'gob b' Dayik,136,https://www.hltv.org/player/136/gob-b,gob b,75.0,90.0,0.83,0.56,53.0,-15.0,8.0,11.0,0.73,0.83,100.0%,12.5%,80.0,34.0,17.0,1.0,1.0,0.0,42.0,4.0,16.0,12.0,1.0,0.0,https://www.hltv.org/stats/players/individual/136/gob b?event=3883
GeT_RiGhT,Sweden,Ninjas in Pyjamas,10,250,-28,0.84,0.91,IEM Katowice 2019,3883,Christopher 'GeT_RiGhT' Alesund,39,https://www.hltv.org/player/39/get-right,GeT_RiGhT,150.0,178.0,0.84,0.6,109.0,-28.0,17.0,33.0,0.52,0.79,76.5%,10.7%,141.0,76.0,25.0,8.0,0.0,0.0,112.0,4.0,11.0,20.0,2.0,1.0,https://www.hltv.org/stats/players/individual/39/GeT_RiGhT?event=3883
AZR,Australia,Renegades,10,264,-28,0.85,0.91,IEM Katowice 2019,3883,Aaron 'AZR' Ward,8082,https://www.hltv.org/player/8082/azr,AZR,156.0,184.0,0.85,0.59,103.0,-28.0,21.0,27.0,0.78,0.89,76.2%,13.0%,161.0,69.0,20.0,11.0,1.0,2.0,117.0,2.0,8.0,28.0,2.0,0.0,https://www.hltv.org/stats/players/individual/8082/AZR?event=3883
bodyy,France,G2,5,142,-23,0.78,0.9,IEM Katowice 2019,3883,Alexandre 'bodyy' Pianaro,8374,https://www.hltv.org/player/8374/bodyy,bodyy,81.0,104.0,0.78,0.57,62.0,-23.0,13.0,22.0,0.59,0.87,53.8%,11.3%,80.0,44.0,17.0,1.0,0.0,0.0,67.0,0.0,2.0,9.0,2.0,1.0,https://www.hltv.org/stats/players/individual/8374/bodyy?event=3883
NBK-,France,Vitality,9,250,-43,0.76,0.88,IEM Katowice 2019,3883,Nathan 'NBK-' Schmitt,7168,https://www.hltv.org/player/7168/nbk,NBK-,139.0,182.0,0.76,0.56,99.0,-43.0,27.0,29.0,0.93,1.01,81.5%,18.8%,151.0,68.0,25.0,3.0,3.0,0.0,99.0,5.0,5.0,28.0,3.0,0.0,https://www.hltv.org/stats/players/individual/7168/NBK-?event=3883
dennis,Sweden,Ninjas in Pyjamas,10,250,-32,0.82,0.88,IEM Katowice 2019,3883,Dennis 'dennis' Edman,1146,https://www.hltv.org/player/1146/dennis,dennis,141.0,173.0,0.82,0.56,97.0,-32.0,23.0,25.0,0.92,0.96,60.9%,11.6%,153.0,61.0,29.0,6.0,1.0,0.0,115.0,9.0,2.0,15.0,1.0,0.0,https://www.hltv.org/stats/players/individual/1146/dennis?event=3883
Liazz,Australia,Renegades,10,264,-43,0.75,0.87,IEM Katowice 2019,3883,Jay 'Liazz' Tregillgas,10588,https://www.hltv.org/player/10588/liazz,Liazz,126.0,169.0,0.75,0.48,93.0,-43.0,21.0,32.0,0.66,0.86,95.2%,16.3%,171.0,67.0,21.0,3.0,2.0,0.0,89.0,0.0,7.0,27.0,2.0,1.0,https://www.hltv.org/stats/players/individual/10588/Liazz?event=3883
ALEX,United Kingdom,Vitality,9,250,-32,0.82,0.86,IEM Katowice 2019,3883,Alex 'ALEX' McMeekin,8184,https://www.hltv.org/player/8184/alex,ALEX,145.0,177.0,0.82,0.58,106.0,-32.0,16.0,17.0,0.94,0.87,62.5%,8.5%,144.0,73.0,28.0,4.0,1.0,0.0,118.0,2.0,4.0,19.0,2.0,0.0,https://www.hltv.org/stats/players/individual/8184/ALEX?event=3883
Zellsis,United States,Cloud9,7,172,-25,0.78,0.86,IEM Katowice 2019,3883,Jordan 'Zellsis' Montemurro,13188,https://www.hltv.org/player/13188/zellsis,Zellsis,91.0,116.0,0.78,0.53,65.0,-25.0,10.0,26.0,0.38,0.71,60.0%,7.1%,107.0,47.0,12.0,4.0,2.0,0.0,54.0,3.0,10.0,23.0,1.0,0.0,https://www.hltv.org/stats/players/individual/13188/Zellsis?event=3883
shox,France,G2,5,142,-31,0.73,0.85,IEM Katowice 2019,3883,Richard 'shox' Papillon,1225,https://www.hltv.org/player/1225/shox,shox,83.0,114.0,0.73,0.58,60.0,-31.0,20.0,19.0,1.05,1.15,65.0%,21.0%,82.0,43.0,13.0,2.0,2.0,0.0,53.0,6.0,4.0,19.0,1.0,0.0,https://www.hltv.org/stats/players/individual/1225/shox?event=3883
